show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres
s3807,Movie,Lucid Dream,Jun-seong Kim,"Ko Soo, Kyung-gu Seol, Yu-chun Park, Hye-jung Kang, In-hwan Park, Ho-jin Chun",South Korea,02-Jun-17,2017,TV-MA,102,"International Movies, Sci-Fi & Fantasy, Thrillers"
s3808,TV Show,Lucifer,,"Tom Ellis, Lauren German, Kevin Alejandro, D.B. Woodside, Lesley-Ann Brandt, Scarlett Estevez, Rachael Harris, Aimee Garcia, Tricia Helfer, Tom Welling, Jeremiah W. Birkett, Pej Vahdat, Michael Gladis",United States,21-Aug-20,2020,TV-14,5,"Crime TV Shows, TV Comedies, TV Dramas"
s3809,Movie,Luck by Chance,Zoya Akhtar,"Farhan Akhtar, Konkona Sen Sharma, Rishi Kapoor, Dimple Kapadia, Isha Sharvani, Sanjay Kapoor, Juhi Chawla, Hrithik Roshan, Alyy Khan, Sheeba Chaddha",India,15-Dec-19,2009,TV-14,156,"Dramas, International Movies, Romantic Movies"
s381,TV Show,Alexa & Katie,,"Paris Berelc, Isabel May, Tiffani Thiessen, Emery Kelly, Jolie Jenkins, Kerri Medders, Finn Carr, Eddie Shin",United States,13-Jun-20,2020,TV-G,4,"Kids' TV, TV Comedies"
s3810,Movie,Luckee,Sanjay Jadhav,"Abhay Mahajan, Dipti Sati, Mayur More, Shubhangi Tambale, Chetan Dalvi, Nilesh Diwekar",India,15-Jun-19,2019,TV-14,113,"Comedies, International Movies, Romantic Movies"
s3811,Movie,Lucknow Central,Ranjit Tiwari,"Farhan Akhtar, Diana Penty, Ronit Roy, Gippy Grewal, Deepak Dobriyal, Inaamulhaq, Rajesh Sharma",India,16-Oct-17,2017,TV-14,144,"Dramas, International Movies, Music & Musicals"
s3812,TV Show,Lucky Days,,"Chris Wang, Tammy Chen, Fan Kuang-yao, Chen Bor Jeng, Lin Mei-hsiu, Ma Nien-hsien",China,01-Sep-16,2010,TV-PG,1,"International TV Shows, Romantic TV Shows, TV Comedies"
s3813,Movie,Lucky: No Time for Love,"Radhika Rao, Vinay Sapru","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan, Navni Parihar, Ravi Baswani, Vikram Gokhale, Mumait Khan",India,15-Nov-17,2005,TV-14,131,"Dramas, International Movies, Romantic Movies"
s3814,Movie,Ludo,Anurag Basu,"Abhishek Bachchan, Aditya Roy Kapur, Rajkummar Rao, Sanya Malhotra, Fatima Sana Shaikh, Pankaj Tripathi, Rohit Saraf, Shalini Vatsa, Pearle Maaney",India,12-Nov-20,2020,TV-MA,150,"Comedies, Dramas, International Movies"
s3815,TV Show,Lugar de Mulher,,,Brazil,28-Nov-19,2019,TV-MA,1,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies"
s3816,TV Show,Luis Miguel - The Series,,"Diego Boneta, Juan Pablo Zurita, Camila Sodi, Óscar Jaenada, Izan Llunas, Paulina Dávila, Martín Bello, Anna Favella, César Bordón, Vanessa Bauche",Mexico,12-Jul-19,2018,TV-MA,1,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
s3817,Movie,Luka Chuppi,Laxman Utekar,"Kartik Aaryan, Kriti Sanon, Pankaj Tripathi, Vinay Pathak, Aparshakti Khurana, Atul Srivastava, Alka Amin",India,07-Jun-19,2019,TV-PG,125,"Comedies, International Movies, Romantic Movies"
s3818,TV Show,Luna Nera,,"Antonia Fotaras, Giorgio Belli, Manuela Mandracchia, Roberto De Francesco, Federica Fracassi, Lucrezia Guidone, Adalgisa Manfrida, Giada Gagliardi, Giandomenico Cupaiuolo, Gloria Carovana, Filippo Scotti",Italy,31-Jan-20,2020,TV-MA,1,"International TV Shows, Romantic TV Shows, TV Dramas"
s3819,TV Show,Luna Petunia,,"Ciara Alexys, Katie Griffin, Cory Doran, Jonah Wineberg",United States,17-Nov-17,2017,TV-Y,3,Kids' TV
s382,Movie,Alexandria ... Why?,Youssef Chahine,"Naglaa Fathi, Farid Shawqy, Mohsen Mohiedine, Ezzat El Alaili, Abdalla Mahmoud, Youssef Wahby, Yehia Chahine, Laila Fawzy, Mahmoud El Meleigy, Ahmed Zaki, Gerry Sundquist","Egypt, Algeria",18-Jun-20,1979,TV-MA,131,"Classic Movies, Dramas, International Movies"
s3820,TV Show,Luna Petunia: Return to Amazia,,"Ciara Alexys, Katie Griffin, Cory Doran, Jonah Weinberg, Stephanie Lynn Robinson, Stephanie Anne Mills, Robert Tinkler","Canada, United States",20-Jul-18,2018,TV-Y,2,Kids' TV
s3821,TV Show,Lunatics,,Chris Lilley,Australia,19-Apr-19,2019,TV-MA,1,"International TV Shows, TV Comedies"
s3822,TV Show,Luo Bao Bei,,"Hana Burnett, Natalia-Jade Jonathan, Leo Tang, Gok Wan, Ching-He Huang, Pik Sen Lim, David Yip","China, United Kingdom",31-Aug-19,2018,TV-Y,1,"British TV Shows, Kids' TV"
s3823,TV Show,Lupin,,"Omar Sy, Ludivine Sagnier, Clotilde Hesme, Nicole Garcia, Hervé Pierre, Soufiane Guerrab, Antoine Gouy, Fargass Assandé, Vincent Londez, Shirine Boutella",United States,08-Jan-21,2021,TV-MA,1,"Crime TV Shows, International TV Shows, TV Action & Adventure"
s3824,Movie,Lupin the 3rd: The Castle of Cagliostro: Special Edition,Hayao Miyazaki,"Yasuo Yamada, Kiyoshi Kobayashi, Eiko Masuyama, Makio Inoue, Goro Naya, Sumi Shimamoto, Taro Ishida, Kohei Miyauchi, Ichiro Nagai",Japan,15-May-18,1979,PG-13,100,"Action & Adventure, Anime Features, Classic Movies"
s3825,Movie,Lupt,Prabhuraj,"Javed Jaffrey, Vijay Raaz, Karan Aanand, Niki Walia, Meenakshi Dixit, Rishabh Chaddha, Rishina Kandhari, Kiearra Soni",India,05-Apr-19,2018,TV-14,110,"Horror Movies, International Movies, Thrillers"
s3826,Movie,Lusers,Ticoy Rodriguez,"Carlos Alcántara, Pablo Granados, Felipe Izquierdo, Gaby Espino, Cristián de la Fuente, Marcela Guerty, Claudio Torres","Argentina, Chile, Peru",15-Jul-16,2015,TV-MA,100,"Comedies, International Movies, Sports Movies"
s3827,Movie,Lust Stories,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee","Vicky Kaushal, Bhumi Pednekar, Radhika Apte, Neha Dhupia, Manisha Koirala, Akash Thosar, Randeep Jha, Neil Bhoopalam, Jaideep Ahlawat, Sanjay Kapoor, Kiara Advani",India,15-Jun-18,2018,TV-MA,121,"Comedies, Dramas, International Movies"
s3828,Movie,Luv Shuv Tey Chicken Khurana,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Rajesh Sharma, Vipin Sharma, Dolly Ahluwalia, Vinod Nagpal, Rahul Bagga, Rajendra Sethi, Munish Makhija, Herry Tangri",India,01-Oct-18,2012,TV-14,129,"Comedies, International Movies, Romantic Movies"
s3829,Movie,Lynne Koplitz: Hormonal Beast,Marcus Raboy,Lynne Koplitz,United States,22-Aug-17,2017,TV-MA,51,Stand-Up Comedy
s383,Movie,Alexandria: Again and Forever,Youssef Chahine,"Youssef Chahine, Yousra, Hussein Fahmy, Amr Abdel-Geleel, Taheya Cariocca, Hesham Selim, Huda Sultan, Ragaa Hussein","France, Egypt",18-Jun-20,1989,TV-MA,109,"Classic Movies, Dramas, International Movies"
s3830,Movie,Ma Chu Ka,Jayan Vannery,"Pasupathy, Janani Iyer, Pratap Pothen",India,01-Jul-18,2017,TV-14,117,"International Movies, Thrillers"
s3831,Movie,Ma Rainey's Black Bottom,George C. Wolfe,"Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo, Michael Potts, Jonny Coyne, Taylour Paige, Jeremy Shamos, Dusan Brown, Joshua Harto",United States,18-Dec-20,2020,R,94,"Dramas, Music & Musicals"
s3832,Movie,Ma Rainey's Black Bottom: A Legacy Brought to Screen,,"Glynn Turman, Denzel Washington, George C. Wolfe, Branford Marsalis, Viola Davis, Imani Perry, Michael Potts, Coleman Domingo, Constanza Romero, August Wilson, Todd Black, Dusan Brown, Taylour Paige, Ann Roth, Chadwick Boseman",,18-Dec-20,2020,TV-PG,32,"Documentaries, Music & Musicals"
s3833,Movie,Maacher Jhol,Pratim D. Gupta,"Ritwick Chakraborty, Mamata Shankar, Paoli Dam, Kaya Blocksage, Sauraseni Maitra, Arjun Chakrabarty","India, France",01-Jan-18,2017,TV-PG,107,"Dramas, International Movies"
s3834,Movie,Mac & Devin Go to High School,Dylan C. Brown,"Snoop Dogg, Wiz Khalifa, Mike Epps, Teairra Mari, Derek Kane, Luenell, Teni Panosian, Paul Iacono, Andy Milonakis, Mystikal",United States,20-Apr-16,2012,R,76,Comedies
s3835,Movie,Macchli Jal Ki Rani Hai,Debaloy Dey,"Swara Bhaskar, Bhanu Uday, Murli Sharma, Deep Raj Rana, Reema Debnath, Hemant Pandey, Saurabh Dubey, Sakha Kalyani",India,15-Oct-17,2014,TV-MA,118,"Horror Movies, International Movies"
s3836,Movie,Machete Kills,Robert Rodriguez,"Danny Trejo, Sofía Vergara, Charlie Sheen, Michelle Rodriguez, Demián Bichir, Amber Heard, Mel Gibson, William Sadler, Alexa PenaVega, Antonio Banderas, Lady Gaga, Cuba Gooding Jr., Jessica Alba, Walton Goggins, Vanessa Hudgens","United States, Russia",22-Nov-20,2013,R,108,Action & Adventure
s3837,Movie,Macho,Antonio Serrano,"Miguel Rodarte, Cecilia Suárez, Aislinn Derbez, Renato López, Mario Iván Martínez, Valeria Vera, David Zorrilla, Ana de la Reguera, Manolo Cardona, Ofelia Medina",Mexico,12-Apr-17,2016,TV-MA,101,"Comedies, International Movies, LGBTQ Movies"
s3838,Movie,Mad Max,George Miller,"Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley, Tim Burns, Roger Ward, Lisa Aldenhoven, Bertrand Cadart","Australia, United States",01-Aug-20,1979,R,93,"Action & Adventure, Classic Movies, Cult Movies"
s3839,TV Show,Mad Men,,"Jon Hamm, Elisabeth Moss, Vincent Kartheiser, January Jones, Christina Hendricks, Aaron Staton, Rich Sommer, John Slattery, Kiernan Shipka, Robert Morse, Michael Gladis, Christopher Stanley, Bryan Batt, Jared Harris, Jessica Paré, Alison Brie, Jay R. Ferguson, Ben Feldman, Mark Moses, Alexa Alemanni, Julie McNiven",United States," March 22, 2015",2014,TV-14,7,TV Dramas
s384,Movie,Alexis Viera: A Story of Surviving,Luis Ara,Alexis Viera,Uruguay,20-Mar-19,2019,TV-MA,69,"Documentaries, International Movies, Sports Movies"
s3840,Movie,Mad Money,"Callie Khouri, Jesse V. Johnson","Diane Keaton, Queen Latifah, Katie Holmes, Ted Danson, Roger Cross, Adam Rothenberg, Stephen Root, Christopher McDonald, Meagen Fay, J.C. MacKenzie, Finesse Mitchell, Eric Keenleyside",United States,01-Nov-19,2008,PG-13,99,Comedies
s3841,Movie,Mad Ron's Prevues from Hell,Jim Monaco,"Nick Pawlow, Jordu Schell, Jay Kushwara, Michael Townsend Wright, Anthony Kelly, Happy Goldsplatt, Ron Roccia, Fred Pomerleau, Joe Amodei, Nicholas Kitsopoulos",United States,01-Nov-10,1987,NR,84,"Cult Movies, Horror Movies"
s3842,Movie,Mad World,Chun Wong,"Shawn Yue, Eric Tsang, Elaine Jin, Charmaine Fong",Hong Kong,20-Sep-18,2016,TV-MA,102,"Dramas, International Movies"
s3843,Movie,Madaari,Nishikant Kamat,"Irrfan Khan, Jimmy Shergill, Vishesh Bansal, Tushar Dalvi, Nitish Pandey",India,17-Feb-17,2016,TV-14,134,"Dramas, Independent Movies, International Movies"
s3844,Movie,Madagascar: Escape 2 Africa,"Eric Darnell, Tom McGrath","Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Sacha Baron Cohen, Cedric the Entertainer, Andy Richter, Bernie Mac, Alec Baldwin, Sherri Shepherd",United States,01-May-20,2008,PG,91,"Children & Family Movies, Comedies"
s3845,TV Show,Madam Secretary,,"Téa Leoni, Tim Daly, Bebe Neuwirth, Zeljko Ivanek, Erich Bergen, Patina Miller, Geoffrey Arend, Kathrine Herzer, Evan Roe, Wallis Currie-Wood",United States,15-May-20,2019,TV-PG,6,TV Dramas
s3846,Movie,Maddman: The Steve Madden Story,Ben Patterson,Steve Madden,United States,01-Jan-18,2017,TV-MA,78,Documentaries
s3847,Movie,Made in China,Mikhil Musale,"Rajkummar Rao, Boman Irani, Mouni Roy, Sumeet Vyas, Paresh Rawal, Gajraj Rao, Manoj Joshi, Sanjay Goradia, Amyra Dastur, Chittaranjan Tripathi, Abhishek Banerjee",India,12-Jan-20,2019,TV-MA,128,"Comedies, Dramas, International Movies"
s3848,TV Show,Made in Mexico,,,United States,28-Sep-18,2018,TV-MA,1,"International TV Shows, Reality TV, Spanish-Language TV Shows"
s3849,Movie,Madness in the Desert,Satyajit Bhatkal,"Aamir Khan, Ashutosh Gowariker",India,10-Jan-21,2004,TV-14,141,"Documentaries, International Movies"
s385,Movie,Ali & Alia,Hussein El Ansary,"Khalifa Albhri, Neven Madi, Talal Mahmood, Sawsan Saad, Fatma Hassan",United Arab Emirates,12-May-20,2019,TV-14,106,"Dramas, International Movies, Romantic Movies"
s3850,Movie,Madras Café,Shoojit Sircar,"John Abraham, Nargis Fakhri, Rashi Khanna, Avijit Dutt, Prakash Belawadi, Ajay Ratnam, Siddartha Basu, Agnello Dias, Dibang",India,05-Jul-20,2013,TV-14,128,"Dramas, International Movies, Thrillers"
s3851,Movie,Madre,Aaron Burns,"Daniela Ramírez, Cristobal Tapia Montt, Aida, Matías Bassi, Nicolás Durán, Ignacia Allamand",Chile,26-Aug-17,2016,TV-MA,95,"International Movies, Thrillers"
s3852,TV Show,Maggie & Bianca: Fashion Friends,Iginio Straffi,"Emanuela Rei, Giorgia Boni, Sergio Ruggeri, Luca Murphy, Federica Corti, Federico Pedroni, Tiffany Zhou, Sergio Melone",Italy,31-Mar-19,2017,TV-Y7,1,"Kids' TV, TV Comedies"
s3853,TV Show,Magi: Adventure of Sinbad,,"Daisuke Ono, Tomokazu Sugita, Takahiro Sakurai, Keiji Fujiwara, Akira Ishida, Katsuyuki Konishi, Yoko Hikasa, Ai Kayano, Takehito Koyasu, Hiroki Touchi",Japan,14-Jul-16,2016,TV-14,1,"Anime Series, International TV Shows"
s3854,TV Show,Magi: The Labyrinth of Magic,,"Kaori Ishihara, Yuki Kaji, Haruka Tomatsu, Daisuke Ono, Ryohei Kimura, Yoshimasa Hosoya, Takahiro Sakurai, Showtaro Morikubo, Yui Horie, Tomokazu Sugita",Japan,21-Jun-19,2013,TV-14,2,"Anime Series, International TV Shows"
s3855,TV Show,Magic for Humans,,Justin Willman,United States,15-May-20,2020,TV-14,3,"Reality TV, TV Comedies"
s3856,TV Show,Magic Phone,,"Jin-woo Kim, Min-ji Park, In-jun Gwak, Gi-du Kim",South Korea,10-Jun-17,2016,TV-PG,1,"International TV Shows, Korean TV Shows, Romantic TV Shows"
s3857,Movie,Magic Snowflake,Luc Vinciguerra,"Nathan Simony, Benoît Allemane, Vincent Grass, Jean-Claude Donda, Alexis Tomassian, Pascal Sellem, Evelyne Grandjean, Alice Révérend, Kylian Trouillard, Céline Melloul","France, Belgium",20-Dec-15,2013,TV-Y,73,Children & Family Movies
s3858,TV Show,Magical Andes,,,"Uruguay, Germany",15-Oct-19,2019,TV-G,1,"Docuseries, International TV Shows, Science & Nature TV"
s3859,Movie,Magnetic,Thierry Donard,"Tom Barrer, Liam Whaley, Wille Lindberg, Sam Favret, Fabian Bodet, Jamie Lee, Lorenzo Avvenenti, Ross Clarke-Jones",France,12-Jun-20,2018,TV-14,110,"Action & Adventure, Documentaries, International Movies"
s386,Movie,Ali Baba ve 7 Cüceler,Cem Yılmaz,"Cem Yılmaz, Irina Ivkina, Çetin Altay, Zafer Algöz, Can Yılmaz, Bahtiyar Engin, Fevzi Gökçe, Yosi Mizrahi",Turkey,01-Jul-20,2015,TV-MA,115,"Action & Adventure, Comedies, International Movies"
s3860,Movie,Magnificent,Vikas Bahl,"Shahid Kapoor, Alia Bhatt, Pankaj Kapur, Sanjay Kapoor, Sushma Seth, Niki Walia, Sanah Kapur, Vikas Verma",India,01-Apr-20,2015,TV-14,143,"Comedies, International Movies, Romantic Movies"
s3861,Movie,Magnolia,Paul Thomas Anderson,"Jeremy Blackman, Tom Cruise, Melinda Dillon, April Grace, Luis Guzmán, Philip Baker Hall, Philip Seymour Hoffman, Ricky Jay, William H. Macy, Alfred Molina, Julianne Moore, Michael Murphy, John C. Reilly, Jason Robards, Melora Walters",United States,01-Jan-20,1999,R,189,"Dramas, Independent Movies"
s3862,Movie,Magnus,Benjamin Ree,Magnus Carlsen,Norway,22-Feb-17,2016,TV-PG,75,"Children & Family Movies, Documentaries, International Movies"
s3863,Movie,Mahabharat,Amaan Khan,"Amitabh Bachchan, Ajay Devgn, Vidya Balan, Shatrughan Sinha, Sunny Deol, Anil Kapoor, Manoj Bajpayee, Jackie Shroff, Anupam Kher, Deepti Naval",India,01-Aug-18,2013,TV-14,119,"Action & Adventure, Dramas, International Movies"
s3864,Movie,Maharaja: The Story of Ranjit Singh,Amarjit Virdi,"Gurpreet Guggi, Rocky Bhardwaj, Brijesh Ahuja, Gick Grewal, Inderjit Grewal, Lekhraj Thakur",,30-Jan-19,2010,TV-14,56,"Dramas, International Movies"
s3865,TV Show,Maharakshak Devi,,"Umang Jain, Indraneil Sengupta, Rohit Bakshi, Karan Suchak, Shresth Kumar, Ankit Gera, Rushiraj Pawar, Nikita Sharma, Varun Kapoor, Kamalika Guha Thakurta, Sahil Uppal, Charu Asopa",India,15-Apr-17,2015,TV-14,1,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy"
s3866,TV Show,Maharakshak: Aryan,,"Aakarshan Singh, Vikramjeet Virk, Reena Aggarwal, Khalid Siddiqui, Abigail Jain, Rishabh Jain",India,01-Apr-17,2014,TV-14,1,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy"
s3867,Movie,Mahi NRI,Gaurav Bavdankar,"Harrdy Sandhu, Poppy Jabbal, Rameet Kaur, B.N. Sharma, Navneet Nishan, Gurpreet Guggi, Anjum Batra, Ranjan Sehgal",United Kingdom,01-Dec-19,2017,TV-14,134,"Comedies, Dramas, International Movies"
s3868,TV Show,Mahi Way,,"Pushtii Shakti, Viraf Patel, Siddhant Karnick, Monica Khanna, Amrita Raichand, Suparna Marwah, Mark Farokh Parekh",India,01-Mar-18,2010,TV-14,1,"International TV Shows, TV Comedies"
s3869,Movie,Mahjong Heroes,Li Pei-Chuan,"Patrick Tse, Betty Ting Pei, Hua Yueh, Chin Siu Ho, Lau Hak-Suen, Kwan Hoi-san",Hong Kong,16-Aug-18,1981,TV-PG,92,"Comedies, International Movies"
s387,Movie,Ali Wong: Baby Cobra,Jay Karas,Ali Wong,United States,06-May-16,2016,TV-MA,60,Stand-Up Comedy
s3870,TV Show,Mahmut & Meryem,,"Aras Bulut İynemli, Eva Dedova, Fahreddin Manafov, Melahat Abbasova, Polat Bilgin, Mehmet Çevik, Shamil Suleimanov, Şafak Başkaya, İlker Kızmaz, Kristina Krepela, Ufuk Şen","Turkey, Azerbaijan",26-Dec-16,2013,TV-14,1,"International TV Shows, Romantic TV Shows, TV Dramas"
s3871,TV Show,Maid-Sama!,,"Ayumi Fujimura, Nobuhiko Okamoto, Kazuyoshi Shiibashi, Kana Hanazawa, Yu Kobayashi, Mitsuhiro Ichiki, Takuma Terashima, Yoshimasa Hosoya",Japan,01-Nov-19,2010,TV-14,1,"Anime Series, Romantic TV Shows"
s3872,Movie,Main aurr Mrs. Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal",India,02-Aug-18,2009,TV-14,109,"International Movies, Music & Musicals, Romantic Movies"
s3873,Movie,Main Hoon Na,Farah Khan,"Shah Rukh Khan, Sunil Shetty, Sushmita Sen, Zayed Khan, Amrita Rao, Kiron Kher, Boman Irani, Bindu, Naseeruddin Shah, Kabir Bedi",India,01-Apr-18,2004,TV-14,171,"Action & Adventure, Comedies, Dramas"
s3874,Movie,"Main, Meri Patni Aur Woh",Chandan Arora,"Rajpal Yadav, Rituparna Sengupta, Kay Kay Menon, Varun Bandola, Vinod Nagpal, Naseeruddin Shah",India,01-Oct-18,2005,TV-PG,129,"Comedies, Dramas, International Movies"
s3875,Movie,Maine Pyaar Kyun Kiya,David Dhawan,"Salman Khan, Sushmita Sen, Sohail Khan, Katrina Kaif, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak",India,31-Dec-19,2005,TV-14,137,"Comedies, International Movies, Music & Musicals"
s3876,Movie,Maine Pyar Kiya,Sooraj R. Barjatya,"Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Pervin Dastur, Mohnish Bahl",India,01-Jan-18,1989,TV-PG,192,"Dramas, International Movies, Music & Musicals"
s3877,TV Show,Mak Cun,,"Erma Fatima, Rahim Razali, Umie Aida, Nora Danish",,29-Sep-17,2015,TV-PG,1,"International TV Shows, TV Comedies, TV Dramas"
s3878,TV Show,Making a Murderer,,,United States,19-Oct-18,2018,TV-14,2,"Crime TV Shows, Docuseries"
s3879,Movie,Making The Witcher,Nathan Wiley,"Henry Cavill, Anya Chalotra, Freya Allan, Eamon Farren, Mimi Ndiweni, Adam Levy, MyAnna Buring, Joey Batey, Lauren Schmidt Hissrich, Tomasz Bagiński, Andrew Laws, Sneha Koorse, Declan De Barra, Beau DeMayo, Simon Emanuel, Iván Pohárnok, Tim Aslam, Charlotte Brändström",United States,26-Aug-20,2020,TV-MA,33,Documentaries
s388,Movie,Ali Wong: Hard Knock Wife,Jay Karas,Ali Wong,United States,13-May-18,2018,TV-MA,64,Stand-Up Comedy
s3880,Movie,Making Unorthodox,Marlene Melchior,,Germany,26-Mar-20,2020,TV-G,21,"Documentaries, International Movies"
s3881,TV Show,Mako Mermaids: An H2O Adventure,,"Lucy Fry, Ivy Latimer, Amy Ruffle, Chai Romruen, Isabel Durant, Allie Bertram, Linda Ngo, Gemma Forsyth, Dominic Deutscher, Kerith Atkinson, Rowan Hills, Brooke Nichole Lee",Australia,28-May-20,2016,TV-G,4,"Kids' TV, TV Comedies"
s3882,Movie,Maktub,Oded Raz,"Guy Amir, Hanan Savyon, Itzik Cohen, Igal Naor",Israel,15-Jun-18,2018,TV-MA,106,"Comedies, International Movies"
s3883,Movie,Mala Kahich Problem Nahi,Sameer Vidwans,"Gashmeer Mahajani, Spruha Joshi, Nirmiti Sawant, Vijay Nikam, Satish Alekar, Mangal Kenkre, Kamlesh Sawant, Seema Deshmukh",India,15-Nov-18,2017,TV-PG,132,"Dramas, International Movies"
s3884,Movie,Malaal,Mangesh Hadawale,"Meezaan Jaffrey, Sharmin Segal, Chinmaya Surve, Anil Gawas, Sonal Jha, Sanjay Gurbaxani, Sameer Dharmadhikari, Deepak Damle",India,26-Sep-19,2019,TV-14,133,"Dramas, International Movies, Romantic Movies"
s3885,Movie,Malang,Mohit Suri,"Anil Kapoor, Aditya Roy Kapur, Disha Patani, Kunal Khemu, Makrand Deshpande, Vatsal Seth, Amruta Khanvilkar, Shaad Randhawa",India,14-May-20,2020,TV-MA,131,"Action & Adventure, International Movies, Romantic Movies"
s3886,Movie,Malena Pichot: Estupidez compleja,"Raúl Campos, Jan Suter",Malena Pichot,Argentina,02-Mar-18,2018,TV-MA,51,Stand-Up Comedy
s3887,Movie,Malevolent,Olaf de Fleur,"Florence Pugh, Ben Lloyd-Hughes, Celia Imrie, James Cosmo, Scott Chambers, Georgina Bevan",United Kingdom,05-Oct-18,2018,TV-MA,89,"Horror Movies, Thrillers"
s3888,Movie,Malibu Rescue,Savage Steve Holland,"Ricardo Hurtado, Breanna Yde, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson, JT Neal, Ian Ziering, Bryana Salaz, Camaron Engels, Jeremy Howard, Jeff Meacham",United States,13-May-19,2019,TV-G,70,"Children & Family Movies, Comedies"
s3889,Movie,Malibu Rescue: The Next Wave,Savage Steve Holland,"Ricardo Hurtado, Breanna Yde, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson, Jeff Meacham, Ella Gross, Carlos Sanson, JT Neal, Camaron Engels, Kirrilee Berger",United States,04-Aug-20,2020,TV-G,71,"Children & Family Movies, Comedies"
s389,Movie,Ali's Wedding,Jeffrey Walker,"Osamah Sami, Don Hany, Helana Sawires, Frances Duca, Majid Shokor, Rodney Afif, Ghazi Alkinani, Ryan Corr",Australia,08-Jun-18,2018,TV-MA,110,"Comedies, Independent Movies, International Movies"
s3890,TV Show,Malibu Rescue: The Series,,"Ricardo Hurtado, Breanna Yde, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson, Jeremy Howard, JT Neal, Bryana Salaz, Ian Ziering, Camaron Engels",United States,03-Jun-19,2019,TV-G,1,"Kids' TV, TV Action & Adventure, TV Comedies"
s3891,Movie,Malicious,Michael Winnick,"Bojana Novakovic, Josh Stewart, Delroy Lindo, Melissa Bolona, Yvette Yates, Luke Edwards, Jaqueline Fleming, Ben VanderMey, Presley Richardson, Joy Kate Lawson",United States,01-Feb-19,2018,TV-MA,91,Horror Movies
